TIME,EKTH,HS_PART,WP_PART,WSPD_ECMWF,WDIR_ECMWF,BOT_DEPTH,DIST2COAST,Outlier_Label
2022-02-07 09:00:00,37.142395,0.94072884,359.84674,13.445883,201.62529,-4392.875,889.17645,1
2022-02-07 12:00:00,79.39153,1.2497121,383.63882,10.538824,242.25325,-3663.3184,929.8823,1
2022-02-07 15:00:00,21.036919,0.7171752,242.75728,8.260252,147.5542,-4597.905,649.87396,0
2022-02-07 18:00:00,8.073145,0.6340313,212.17459,7.36537,161.05482,-3589.5823,297.83334,0
2022-02-07 21:00:00,30.662514,0.84424627,239.99834,8.84857,195.1908,-4255.1904,981.63495,0
2022-02-08 00:00:00,15.276432,0.7865197,304.99646,10.569999,248.69435,-4809.393,636.86664,0
2022-02-08 03:00:00,8.35813,0.6303352,219.24394,6.877777,88.48178,-4529.8027,245.55556,0
2022-02-08 06:00:00,25.314543,0.76328385,257.37885,8.654779,163.57924,-3795.996,504.4591,0
2022-02-08 09:00:00,12.345969,0.7490394,256.13684,7.417,240.18932,-4486.212,679.85,0
2022-02-08 12:00:00,35.074444,0.77901345,262.39105,8.050128,205.55026,-4049.9905,1141.141,0
2022-02-08 15:00:00,26.292366,0.7761227,258.63947,8.504867,188.44139,-4285.78,687.63336,0
2022-02-08 18:00:00,5.715985,0.5046139,226.83145,8.655,164.4744,-3910.1223,189.64706,0
2022-02-08 21:00:00,29.88436,0.8958271,255.65991,8.560454,223.27388,-4246.2925,943.0227,0
2022-02-09 03:00:00,41.979824,0.7933494,241.78635,8.05875,147.09431,-4876.109,886.80554,0
2022-02-09 06:00:00,13.954787,0.6931684,248.18619,9.229253,152.4159,-3664.7593,430.61682,0
2022-02-09 09:00:00,28.488523,0.8077987,285.38672,8.095833,236.05583,-4530.395,951.38544,0
2022-02-09 12:00:00,21.66899,0.8599397,271.04935,9.210328,206.15408,-3523.3657,886.16394,0
2022-02-09 15:00:00,13.040453,0.6553304,254.8584,8.196428,137.43404,-4188.649,501.5893,0
2022-02-09 18:00:00,8.004332,0.6038838,224.64653,7.3365006,69.652,-3577.2031,240.6,0
2022-02-09 21:00:00,23.884068,0.8086008,265.16367,7.445156,218.95688,-4280.965,1084.5781,0
2022-02-10 03:00:00,15.109388,0.7297541,237.27852,7.464125,143.457,-4822.818,834.0625,0
2022-02-10 06:00:00,7.3579035,0.6171208,234.80057,7.527207,135.71323,-3458.5583,417.6126,0
2022-02-10 09:00:00,31.904915,0.9435619,329.25592,8.33325,183.7295,-4589.755,818.55,1
2022-02-10 15:00:00,7.2071824,0.55824906,230.96994,6.0816164,132.32939,-4507.438,427.63635,0
2022-02-10 18:00:00,14.051611,0.63896525,270.48627,8.720112,170.15485,-3662.2747,409.52808,0
2022-02-11 03:00:00,19.717844,0.7367395,233.74878,6.0612307,126.02861,-4859.9795,641.67694,0
2022-02-11 06:00:00,5.846329,0.5635011,233.65828,7.7853327,161.45105,-4120.2515,524.30664,0
2022-02-11 09:00:00,23.145138,0.7123233,290.37625,8.480159,217.81238,-4698.873,890.6508,0
2022-02-11 12:00:00,18.530128,0.72951317,291.73645,7.566133,211.90027,-4124.0215,938.8,0
2022-02-11 15:00:00,16.395153,0.65544194,253.66443,6.5858407,168.58957,-4703.0977,642.99115,0
2022-02-11 18:00:00,10.099893,0.6450144,257.2171,9.0546,131.8792,-4165.2153,554.5,0
2022-02-11 21:00:00,25.273874,0.82483274,262.8912,7.4552455,158.09412,-4449.112,1050.7542,0
2022-02-12 00:00:00,12.2904005,0.66977423,250.28152,7.916136,190.94362,-4287.2427,1095.2727,0
2022-02-12 03:00:00,8.111169,0.6597851,217.30013,6.8459296,151.3036,-4969.354,854.47675,0
2022-02-12 06:00:00,12.290406,0.6196681,258.2541,7.878809,207.13216,-3160.3481,419.9643,0
2022-02-12 09:00:00,40.013657,0.8500495,281.18558,12.332092,168.36534,-4452.013,780.81396,0
2022-02-12 12:00:00,18.948309,0.7750007,274.47144,8.684091,224.81068,-4051.988,1078.1477,0
2022-02-12 15:00:00,10.596675,0.5905216,254.89456,6.885234,209.27008,-4409.825,736.3828,0
2022-02-12 18:00:00,33.72039,0.75122964,276.05698,8.488125,168.03104,-3942.3289,455.1875,0
2022-02-12 21:00:00,19.044891,0.8164989,299.3977,8.530736,211.24893,-4123.5137,913.8316,0
2022-02-13 00:00:00,45.819237,1.121411,431.4838,9.733636,228.475,-4833.1753,630.5909,1
2022-02-13 03:00:00,10.860872,0.5764338,246.57585,6.059423,82.85711,-4683.6836,319.82693,0
2022-02-13 06:00:00,2.1069446,0.5643478,205.36066,8.455455,65.51,-4447.17,188.63637,0
2022-02-13 09:00:00,26.77263,0.86919534,323.61304,9.664443,202.00572,-4676.5503,735.1429,0
2022-02-13 12:00:00,10.97243,0.67561805,286.69135,8.986843,225.73001,-4166.66,1044.9474,0
2022-02-13 15:00:00,8.4509325,0.59370893,258.52533,7.5860286,179.25014,-4015.9097,666.6667,0
2022-02-13 18:00:00,3.9828033,0.4133517,221.975,5.939,107.35266,-3813.1025,251.93333,0
2022-02-13 21:00:00,17.860699,0.7472264,319.47052,9.459035,193.11218,-4140.497,896.7895,0
2022-02-14 00:00:00,74.81103,2.1443336,339.886,14.76,287.705,-2934.081,357.5,1
2022-02-14 03:00:00,9.306202,0.6237227,267.31097,8.088378,152.67148,-5077.9346,960.37836,0
2022-02-14 06:00:00,8.903078,0.6045698,241.23471,7.2005877,143.75294,-3422.119,388.44116,0
2022-02-14 09:00:00,25.887978,0.94114095,344.42343,9.546438,237.91562,-4212.3145,1154.7671,1
2022-02-14 12:00:00,29.913084,0.8887104,290.85687,9.54358,232.371,-4155.6387,770.7284,0
2022-02-14 15:00:00,12.127213,0.6322906,258.5592,6.9296002,155.69774,-4622.2437,529.76666,0
2022-02-14 18:00:00,11.683673,0.55045056,234.33627,6.8294597,152.42812,-3015.537,224.89189,0
2022-02-14 21:00:00,35.60695,0.9286153,317.75195,10.010978,205.24489,-4383.7188,1019.163,1
2022-02-15 00:00:00,12.239319,0.7528557,255.76144,7.064,221.84888,-4620.3564,726.0,0
2022-02-15 03:00:00,10.253442,0.67389905,219.74478,6.8066664,141.25816,-4521.016,706.3,0
2022-02-15 06:00:00,34.88162,0.78240895,276.69772,7.821009,170.80174,-3386.6328,486.33026,0
2022-02-15 09:00:00,21.33239,0.8319853,323.0005,10.758,296.98062,-4382.0244,998.36664,0
2022-02-15 12:00:00,33.14652,0.8547246,281.4957,9.252253,203.02692,-3955.9475,1260.5916,0
2022-02-15 15:00:00,22.059212,0.74040395,282.43646,7.300199,205.631,-4462.5356,693.01324,0
2022-02-15 18:00:00,67.5895,1.1187904,350.16797,9.515312,264.8478,-4519.785,934.40625,1
2022-02-15 21:00:00,43.58018,0.97824955,299.21732,8.857544,218.07579,-3894.8103,822.0351,1
2022-02-16 03:00:00,19.84514,0.72032744,261.98816,7.76826,107.29957,-4766.1724,785.34784,0
2022-02-16 06:00:00,24.21091,0.7433567,265.69626,7.627777,161.07445,-3951.684,519.23334,0
2022-02-16 09:00:00,37.863487,0.8926756,321.13943,9.242717,190.34303,-4607.906,898.9457,0
2022-02-16 12:00:00,14.831214,0.71584433,279.03687,8.298421,248.6368,-3558.1077,1050.9474,0
2022-02-16 15:00:00,20.793818,0.7212759,255.81888,8.316408,161.57135,-4525.154,603.3099,0
2022-02-16 18:00:00,16.779438,0.5593952,231.003,6.5065517,89.946205,-3377.6187,211.51724,0
2022-02-16 21:00:00,75.29158,1.3774966,342.79523,12.14107,240.43643,-4473.212,1032.8214,1
2022-02-17 03:00:00,27.090715,0.71464986,267.01172,8.341979,148.97969,-4833.949,829.94794,0
2022-02-17 06:00:00,16.11134,0.6974031,268.3051,6.7374287,137.27101,-2994.3696,329.2143,0
2022-02-17 09:00:00,58.19395,1.1645877,243.28818,10.175854,191.1905,-4364.23,798.95123,1
2022-02-17 12:00:00,36.49051,0.9853746,276.32693,9.256762,201.6759,-4131.3296,1292.7324,1
2022-02-17 15:00:00,19.664557,0.7136863,279.25623,8.771953,203.5599,-4441.542,752.7969,0
2022-02-17 18:00:00,29.550104,0.76923007,241.35551,8.6525,133.00323,-3807.4534,452.33334,0
2022-02-17 21:00:00,25.885204,0.8577069,300.05524,8.80782,176.83167,-4253.51,913.2692,0
2022-02-18 00:00:00,20.632517,0.85818416,365.7613,9.822352,319.7971,-4915.334,737.2941,0
2022-02-18 03:00:00,20.972198,0.6048888,286.76706,6.209321,93.03576,-4927.5947,468.22034,0
2022-02-18 06:00:00,20.047848,0.75448865,290.62698,8.082825,173.17024,-4133.7725,463.30533,0
2022-02-18 09:00:00,23.257168,0.7796627,270.2908,6.648065,174.76938,-4764.1616,827.0645,0
2022-02-18 12:00:00,22.220127,0.8326801,288.87247,9.483493,218.80928,-4189.088,949.66266,0
2022-02-18 15:00:00,22.792658,0.7535258,285.7519,7.8952823,166.67542,-4060.831,606.0063,0
2022-02-18 18:00:00,7.5898237,0.60223687,228.33127,7.819999,60.91211,-4046.8652,256.3158,0
2022-02-18 21:00:00,20.213158,0.7664066,276.69482,6.29375,193.07913,-4473.7515,1035.0875,0
2022-02-19 00:00:00,28.599682,1.029922,283.86148,10.075532,220.68745,-3505.3584,680.9149,1
2022-02-19 03:00:00,17.131271,0.6732198,273.94165,6.921538,102.315506,-5043.655,904.02563,0
2022-02-19 06:00:00,20.619305,0.77492654,313.59448,8.911344,195.55254,-3275.5989,489.8955,0
2022-02-19 09:00:00,31.106695,0.99105275,314.6023,9.935957,240.43958,-4279.116,867.1702,1
2022-02-19 12:00:00,15.978823,0.7181977,274.52896,7.944835,180.66824,-4154.9546,1080.7032,0
2022-02-19 15:00:00,26.08214,0.8286182,305.6225,8.51176,168.56688,-4573.704,659.416,0
2022-02-19 18:00:00,30.36701,0.82333744,247.54045,6.8137774,153.465,-3745.7178,413.34445,0
2022-02-19 21:00:00,32.613735,0.9062482,300.2016,9.224948,219.58908,-4211.485,969.8866,0
2022-02-20 00:00:00,21.959972,0.91606647,296.51096,8.593927,256.8675,-4797.8525,643.6071,0
2022-02-20 03:00:00,18.127483,0.67175204,252.1738,7.588,79.04222,-4525.056,245.62222,0
2022-02-20 06:00:00,25.773596,0.8230462,272.5113,7.682403,153.49611,-3844.8118,513.5974,0
2022-02-20 09:00:00,17.363407,0.7080962,269.67316,6.379123,199.56157,-4470.2983,683.8947,0
2022-02-20 12:00:00,21.512005,0.7806171,253.86089,8.361234,208.69777,-4059.9563,1129.5432,0
2022-02-20 15:00:00,25.537737,0.80142546,309.5154,7.8543916,194.58743,-4294.558,685.0135,0
2022-02-20 18:00:00,8.586244,0.5992318,242.16013,6.840999,108.652336,-3975.6936,194.76666,0
2022-02-20 21:00:00,18.27314,0.75491405,257.67108,7.6913557,209.67824,-3845.173,833.0,0
2022-02-21 03:00:00,14.505811,0.64155906,283.50385,7.082465,125.95767,-4886.353,885.6712,0
2022-02-21 06:00:00,26.079107,0.81303865,271.18088,7.6319437,124.51445,-3667.6482,436.03705,0
2022-02-21 09:00:00,19.192595,0.78110075,260.77982,7.4320436,218.0357,-4515.027,972.1505,0
2022-02-21 12:00:00,25.430859,0.8662869,291.40936,10.657096,201.67711,-3536.699,891.4194,0
2022-02-21 15:00:00,20.99207,0.7231705,276.14032,7.567268,142.30455,-4161.8403,495.83722,0
2022-02-21 18:00:00,30.21691,0.81918573,277.00275,10.294615,95.34999,-3786.702,229.84616,0
2022-02-21 21:00:00,16.51825,0.79600155,240.95178,8.558657,197.74329,-4325.6343,1019.43286,0
2022-02-22 15:00:00,31.52423,0.84974307,292.59088,9.948819,178.18217,-4408.5283,720.0139,0
2022-02-22 18:00:00,24.922266,0.83253396,286.95465,8.108837,225.91928,-4224.5674,713.44183,0
2022-02-22 21:00:00,9.600438,0.62464124,328.56763,7.6530976,207.88774,-4019.3416,765.08453,0
2022-02-23 03:00:00,14.565404,0.6872196,266.15536,8.248154,113.25554,-4858.287,641.7077,0
2022-02-23 06:00:00,16.81756,0.73884153,259.84796,8.446892,161.18947,-4187.98,544.41895,0
2022-02-23 09:00:00,13.626833,0.7490116,257.74554,8.706249,206.7814,-4691.0977,895.8125,0
2022-02-23 12:00:00,15.9304905,0.7665528,283.86816,8.232297,201.81879,-4097.48,952.4459,0
2022-02-23 15:00:00,23.980165,0.78375983,280.69684,8.168644,155.60042,-4701.9814,685.322,0
2022-02-23 18:00:00,6.5654597,0.5345737,228.49203,7.3911114,76.64779,-3350.7156,243.83333,0
2022-02-24 03:00:00,13.21907,0.7411836,257.4753,6.98225,107.31899,-4968.1577,837.425,0
2022-02-24 06:00:00,23.963013,0.83205,273.52762,7.9379992,176.02048,-3124.3845,415.29413,0
2022-02-24 09:00:00,25.082376,0.8730544,316.37982,7.705953,193.82642,-4441.6553,782.5238,0
2022-02-24 12:00:00,18.143097,0.7024329,296.73355,9.556251,223.45659,-4055.9053,1102.3296,0
2022-02-24 15:00:00,30.873777,0.8730901,292.8154,9.613358,171.85979,-4338.949,722.31384,0
2022-02-24 18:00:00,23.648764,0.7656192,257.18195,7.7004447,152.51,-3934.1338,467.35556,0
2022-02-24 21:00:00,17.636564,0.7188243,244.05937,9.306867,203.0803,-4146.058,903.71643,0
2022-02-25 03:00:00,15.076868,0.7077366,248.871,7.433269,92.80539,-4683.8867,319.84616,0
2022-02-25 06:00:00,24.554197,0.8032392,261.0512,8.132578,177.861,-3926.985,449.96225,0
2022-02-25 12:00:00,33.045853,0.84682167,292.95782,10.15075,220.33989,-4147.5283,1033.375,0
2022-02-25 15:00:00,25.43276,0.83031625,269.94254,7.8732395,193.57007,-4021.2288,662.9014,0
2022-02-25 18:00:00,47.851418,0.7433195,252.4598,6.9509525,91.63237,-4125.568,245.33333,0
2022-02-25 21:00:00,11.851649,0.6306238,252.37968,9.029,182.04262,-3810.6846,951.58,0
2022-02-26 00:00:00,163.63602,2.0180004,296.34647,11.674999,260.38,-2934.081,357.5,1
2022-02-26 03:00:00,43.903572,0.8187928,280.28937,8.948832,151.74118,-5067.8955,929.974,0
2022-02-26 06:00:00,24.928139,0.758271,274.2685,8.366019,182.41205,-3469.6716,409.6602,0
2022-02-26 09:00:00,27.79213,0.8546008,296.99966,9.329189,229.16971,-4213.659,1157.6621,0
2022-02-26 12:00:00,46.229263,0.94084185,296.87628,8.807381,225.0345,-4082.7373,781.3571,1
2022-02-26 15:00:00,27.603186,0.78022623,286.6703,8.482333,151.507,-4648.1577,528.74,0
2022-02-26 18:00:00,15.389292,0.6910405,237.01506,7.286111,103.40334,-3063.5667,227.5,0
2022-02-26 21:00:00,8.662717,0.57516825,221.86235,7.8178725,166.5968,-4613.8223,1020.78723,0
2022-02-27 00:00:00,11.728691,0.67839664,257.97153,6.4317646,258.20587,-4688.6914,649.1177,0
2022-02-27 03:00:00,44.968037,0.86904323,291.5796,7.0526314,150.37825,-4513.6636,670.2281,0
2022-02-27 06:00:00,25.494274,0.79703933,272.98566,8.096786,151.44441,-3711.3933,470.64285,0
2022-02-27 09:00:00,39.392902,1.0063295,350.32077,7.467334,265.915,-4381.29,998.3333,1
2022-02-27 12:00:00,45.694706,0.9324257,297.89807,9.701806,214.85583,-3933.553,1261.3889,1
2022-02-27 15:00:00,32.91376,0.899792,311.60297,8.875599,198.11133,-4443.5127,687.4,0
2022-02-27 18:00:00,14.141325,0.68067926,257.21494,10.257083,131.63335,-3202.515,222.14583,0
2022-02-27 21:00:00,41.483246,0.9691399,278.09268,9.624779,223.48451,-3894.0334,826.23895,1
2022-02-28 03:00:00,42.69318,0.7927869,279.8537,7.286667,130.36826,-4766.6655,785.34784,0
2022-02-28 06:00:00,19.898552,0.7521328,271.23102,8.710306,150.72833,-3714.1123,447.28244,0
2022-02-28 09:00:00,42.015884,0.9281284,274.35526,8.058572,203.63133,-4605.428,906.8571,1
2022-02-28 12:00:00,29.37904,0.92388093,372.25934,10.127392,204.40668,-3814.9858,936.28986,0
2022-02-28 15:00:00,28.767786,0.7754119,294.6917,8.696573,163.66707,-4513.675,592.5035,0
2022-02-28 18:00:00,7.172883,0.5930277,201.89082,5.494074,79.6726,-3527.387,216.66667,0
2022-02-28 21:00:00,62.065395,1.2084376,317.71402,11.060714,177.25893,-4473.3477,1032.7858,1
2022-03-01 03:00:00,30.323488,0.8012786,273.73303,7.501959,147.38052,-4823.1074,821.6185,0
2022-03-01 06:00:00,13.94086,0.70498484,288.40472,8.971644,173.30699,-2960.2307,330.9863,0
2022-03-01 09:00:00,71.111496,1.0922873,280.1145,8.716667,155.68048,-4374.5957,784.6905,1
2022-03-01 12:00:00,26.291388,0.7719072,300.49738,9.6569,221.32985,-4123.701,1285.3802,0
2022-03-01 15:00:00,22.523119,0.7632239,262.1642,9.039302,174.80766,-4449.329,752.48834,0
2022-03-01 18:00:00,13.065319,0.7195763,273.42993,8.606728,125.516,-3532.974,278.1091,0
2022-03-02 12:00:00,46.249176,1.0211153,283.35992,10.047262,224.95143,-4189.873,954.3929,1
2022-03-02 15:00:00,29.245062,0.8023583,282.67358,8.869379,181.13876,-4066.2534,605.2795,0
2022-03-02 18:00:00,4.97692,0.5741383,231.16182,5.6821046,53.951584,-3973.1243,254.57895,0
2022-03-02 21:00:00,18.07601,0.7974067,209.88657,6.1559997,263.32352,-4858.4966,1258.0,0
2022-03-03 00:00:00,24.901407,0.79531705,276.43152,9.837001,158.71034,-3720.2234,829.1,0
2022-03-03 03:00:00,16.82129,0.72651917,267.29218,8.167999,162.93875,-5045.8257,918.775,0
2022-03-03 06:00:00,35.293274,0.8351383,284.80942,9.878209,168.69194,-3275.3333,489.95523,0
2022-03-03 09:00:00,42.34895,0.9611719,312.33386,11.362126,259.3566,-4278.471,867.21277,1
2022-03-03 12:00:00,33.60994,0.8924184,296.78122,8.990426,195.80476,-4165.284,1074.9043,0
2022-03-03 15:00:00,23.306692,0.7860896,266.86496,9.4264,159.97728,-4611.464,660.464,0
2022-03-03 18:00:00,30.940502,0.8503519,273.0704,8.464944,170.95651,-3753.2683,407.3146,0
2022-03-03 21:00:00,16.519169,0.818761,235.33655,8.358636,177.555,-4216.6704,991.8333,0
2022-03-04 00:00:00,24.517708,1.0453931,342.71985,10.3099985,238.08766,-4808.954,636.8,1
2022-03-04 03:00:00,10.556399,0.70847213,232.11581,5.928666,89.86511,-4529.377,245.66667,0
2022-03-04 06:00:00,26.799606,0.8096608,282.24582,7.978525,155.36409,-3822.77,507.27563,0
2022-03-04 09:00:00,54.669502,1.2166882,295.77957,9.278967,206.19069,-4437.0654,695.4138,1
2022-03-04 12:00:00,17.52874,0.752885,286.34195,7.587565,180.17616,-4044.7507,1139.1666,0
2022-03-04 15:00:00,22.177937,0.8047465,304.54907,8.711283,198.51318,-4287.318,684.8919,0
2022-03-04 18:00:00,3.9617724,0.5002586,203.9496,5.926176,106.41854,-3909.2437,189.64706,0
2022-03-04 21:00:00,21.324724,0.83867264,269.39438,8.7863865,188.41245,-3853.6274,828.82355,0
2022-03-05 03:00:00,27.358297,0.8604372,244.6187,7.4,118.21028,-4886.239,885.726,0
2022-03-05 06:00:00,15.99981,0.70404667,291.7077,8.837048,152.53267,-3690.6125,440.51428,0
2022-03-05 09:00:00,41.026028,0.9541631,286.28757,8.805613,214.33478,-4531.83,946.40814,1
2022-03-05 12:00:00,30.921314,0.966869,333.73898,11.00131,210.58394,-3580.19,899.13116,1
2022-03-05 15:00:00,19.049961,0.72552955,280.50787,8.342647,148.60823,-4151.714,496.19412,0
2022-03-05 18:00:00,17.035849,0.67166746,225.52368,7.4412,131.75682,-3701.473,237.4,0
2022-03-05 21:00:00,24.91063,0.87699115,310.18915,8.505464,202.7073,-4295.775,1026.763,0
2022-03-06 03:00:00,23.862497,0.7946276,287.87848,9.175063,162.79938,-4821.3467,843.4177,0
2022-03-06 06:00:00,5.46634,0.5885834,212.5892,6.8881807,76.35999,-4437.656,311.04544,0
2022-03-06 09:00:00,36.765495,1.0597874,309.75385,10.258048,194.66219,-4600.2383,800.7317,1
2022-03-06 12:00:00,22.80205,0.7778398,262.9899,7.7376804,167.41014,-3994.11,1304.5217,0
2022-03-06 15:00:00,26.210503,0.83647615,300.63116,9.274759,190.71745,-4414.813,716.5586,0
2022-03-06 18:00:00,19.2514,0.8168837,251.81906,8.3955555,147.9521,-3727.6882,466.5778,0
2022-03-06 21:00:00,10.671892,0.6942361,257.12445,7.6154156,172.4314,-4025.0803,775.3611,0
2022-03-07 03:00:00,13.9985895,0.6769864,238.96896,8.032001,100.881386,-4860.296,641.7077,0
2022-03-07 06:00:00,24.375355,0.7681733,271.54962,8.022895,142.64407,-4135.9834,540.5789,0
2022-03-07 12:00:00,17.97607,0.7975667,286.26862,8.883684,201.2384,-4126.247,939.9868,0
2022-03-07 15:00:00,23.207441,0.75607467,259.80487,9.275739,160.41383,-4711.1177,679.23773,0
2022-03-07 18:00:00,2.5323877,0.53058094,199.24939,5.2388234,86.97118,-3382.7393,241.11765,0
2022-03-07 21:00:00,18.548351,0.7516941,301.26727,8.46016,195.6313,-4439.0967,1040.6129,0
2022-03-08 00:00:00,5.980073,0.5967672,202.7487,6.8355813,153.29907,-4265.553,1090.5814,0
2022-03-08 03:00:00,35.59049,0.85281885,253.37256,10.424597,142.09402,-4968.073,858.13794,0
2022-03-08 06:00:00,20.620493,0.8040496,263.5083,8.748292,166.42474,-3179.572,426.07318,0
2022-03-08 09:00:00,37.582817,0.97995645,276.49017,8.6385,217.67749,-4406.837,822.175,1
2022-03-08 12:00:00,13.306376,0.69112813,262.08356,7.8586664,201.21654,-4061.8667,1089.6888,0
2022-03-08 15:00:00,34.420986,0.9003931,316.987,9.720656,191.35966,-4339.0547,722.32117,0
2022-03-08 18:00:00,20.281694,0.75092196,292.50076,7.3588295,144.10435,-3951.227,459.85107,0
2022-03-08 21:00:00,15.799734,0.7593963,271.7732,8.8657,180.57309,-4124.4907,908.53,0
2022-03-09 00:00:00,15.275877,0.8778939,308.93585,8.060909,219.54271,-4833.4604,630.63635,0
2022-03-09 03:00:00,11.90455,0.6996218,254.50748,7.4128847,125.03923,-4683.351,319.80768,0
2022-03-09 06:00:00,27.37862,0.84626424,270.70224,7.972342,144.45728,-3944.079,458.1329,0
2022-03-09 09:00:00,19.604815,0.82318383,347.79843,7.9463496,206.29602,-4677.3047,735.15875,0
2022-03-09 12:00:00,11.979385,0.6780361,271.6645,7.188433,184.63927,-4166.8135,1030.4216,0
2022-03-09 15:00:00,35.33552,0.9493865,278.83383,9.161048,179.01103,-3995.4492,660.22375,1
2022-03-09 18:00:00,3.3105772,0.52915156,203.11351,7.193125,89.48125,-4367.2705,223.8125,0
2022-03-09 21:00:00,18.368975,0.7309229,282.32086,6.5630183,191.72983,-4453.8745,920.717,0
2022-03-10 03:00:00,35.972946,0.7966048,273.82733,8.434323,159.71785,-5062.8916,930.5135,0
2022-03-10 06:00:00,4.0994797,0.5116813,252.94072,5.921,60.360004,-3110.2317,229.3,0
2022-03-10 09:00:00,28.411104,0.9042052,279.37186,8.795343,232.23807,-4207.4043,1155.1644,0
2022-03-10 12:00:00,22.983967,0.77049685,281.42447,7.6889286,193.15797,-4096.005,784.5952,0
2022-03-10 15:00:00,17.686707,0.72311205,262.98688,7.6810064,171.29799,-4669.9927,532.24835,0
2022-03-10 18:00:00,19.683008,0.75355375,283.56085,8.78135,64.3427,-3015.4915,224.89189,0
2022-03-10 21:00:00,13.093585,0.6478704,273.27594,7.4318614,183.36342,-4287.024,968.9804,0
2022-03-11 00:00:00,17.256678,0.7410609,273.03937,8.297046,241.48976,-4604.8403,729.9773,0
2022-03-11 03:00:00,21.410368,0.80651987,266.48672,8.207334,145.1575,-4520.5645,706.31665,0
2022-03-11 06:00:00,15.764325,0.74439037,244.27487,6.9873843,104.070465,-4755.4277,469.7077,0
2022-03-11 09:00:00,38.227764,0.91728723,332.78632,8.248333,250.90501,-4381.305,998.3333,0
2022-03-11 12:00:00,11.360674,0.63534975,286.44513,6.9823194,177.34029,-4012.5085,1258.5652,0
2022-03-11 15:00:00,22.494358,0.7944902,284.3983,8.725999,191.33047,-4451.7866,686.8,0
2022-03-11 18:00:00,12.467015,0.6473357,242.84306,6.3204346,113.488686,-3218.1772,221.26086,0
2022-03-11 21:00:00,10.368112,0.6458306,250.57217,7.6744337,195.02263,-3859.1025,819.9717,0
2022-03-12 03:00:00,19.498833,0.74317515,261.7751,7.4263234,129.11691,-4762.8223,788.5294,0
2022-03-12 06:00:00,14.393827,0.71617186,249.293,7.5906057,176.42386,-3659.7007,443.52274,0
2022-03-12 09:00:00,19.564728,0.7317003,297.26938,7.7178407,189.6151,-4592.9546,900.2273,0
2022-03-12 12:00:00,14.607624,0.7235798,305.28714,8.253181,200.78833,-3797.625,949.7879,0
2022-03-12 15:00:00,20.02646,0.76433915,268.9129,8.435378,156.47208,-4493.099,595.8138,0
2022-03-12 18:00:00,5.0319166,0.5759303,227.38086,5.8858624,91.586205,-3402.6462,208.6207,0
2022-03-12 21:00:00,19.988367,0.7701813,300.85275,9.533571,200.55284,-4472.32,1032.7858,0
2022-03-13 03:00:00,12.913524,0.67977583,305.97696,7.882286,167.60443,-4754.8203,1010.9429,0
2022-03-13 06:00:00,25.962496,0.8994614,276.5072,7.0302863,154.60413,-2956.3455,333.6,0
2022-03-13 09:00:00,26.873934,0.8421089,314.65527,8.923333,172.26334,-4374.1606,784.6905,0
2022-03-13 12:00:00,10.502329,0.64786404,275.663,8.946,210.16647,-4186.542,1241.8154,0
2022-03-13 15:00:00,18.63424,0.7766801,304.28583,8.661249,180.92445,-4440.002,752.6953,0
2022-03-13 18:00:00,17.734415,0.70826447,275.46332,7.773814,131.43639,-3798.333,447.79382,0
2022-03-13 21:00:00,14.148957,0.6866218,286.41837,9.106568,193.92207,-4038.7744,865.0098,0
2022-03-14 03:00:00,11.205021,0.6666914,264.163,7.4389825,108.73611,-4927.35,468.25424,0
2022-03-14 06:00:00,21.692207,0.8392584,274.27734,9.124824,152.5761,-4063.7788,456.12766,0
2022-03-14 09:00:00,18.13225,0.715882,252.51648,9.231148,244.82524,-4742.765,836.93445,0
2022-03-14 12:00:00,16.932045,0.7847627,345.27045,9.729765,205.03766,-4185.2466,949.9059,0
2022-03-14 15:00:00,22.247622,0.7425735,267.28876,9.0671425,165.03209,-3643.5051,402.7912,0
2022-03-14 18:00:00,4.623794,0.46743816,230.04532,8.026499,70.872505,-3993.931,255.9,0
2022-03-14 21:00:00,8.1105175,0.6422123,211.78299,8.2775,161.24501,-4858.3877,1258.1,0
2022-03-15 00:00:00,17.051914,0.8351407,329.40515,10.054131,205.90392,-3493.9436,672.65216,0
2022-03-15 03:00:00,19.386639,0.74821246,306.3722,7.4476914,134.0145,-5028.403,924.4872,0
2022-03-15 06:00:00,5.8263597,0.55218923,222.67908,7.287059,75.10148,-3923.1682,264.47058,0
2022-03-15 09:00:00,20.981941,0.7503587,280.18317,11.227274,167.51517,-4406.0522,913.3939,0
2022-03-15 18:00:00,4.23203,0.51094806,217.32617,6.2175,93.535,-4510.9004,161.91667,0
2022-03-15 21:00:00,25.88113,0.9735085,395.91885,10.822904,227.48195,-4160.472,947.74194,1
2022-03-16 06:00:00,41.277546,0.8206562,261.93442,9.167176,154.98294,-4526.5522,661.6941,0
2022-03-16 09:00:00,36.57494,0.91746587,360.1424,10.042881,187.32814,-4477.0894,686.9153,0
2022-03-16 15:00:00,30.62021,0.89885205,257.523,10.228234,205.6492,-3678.6763,328.39215,0
2022-03-16 18:00:00,3.3885033,0.45607597,221.60654,5.4564514,82.218056,-3881.4966,196.90323,0
2022-03-17 06:00:00,2.347839,0.46996063,204.71524,6.9045444,70.55091,-3197.2458,247.27272,0
2022-03-17 09:00:00,28.23392,0.8054186,278.98663,7.991528,184.63098,-4573.623,939.3333,0
